time,pm.vbat
45595,4.117301940917969
45695,4.122580528259277
45795,4.122580528259277
45895,4.117301940917969
45995,4.122580528259277
46095,4.122580528259277
46195,4.122580528259277
46295,4.117301940917969
46395,4.122580528259277
46495,4.122580528259277
46595,3.55249285697937
46695,3.721407651901245
46795,3.7266862392425537
46895,3.6633431911468506
46995,3.6633431911468506
47095,3.658064603805542
47195,3.668621778488159
47295,3.7319648265838623
47395,3.747800588607788
47495,3.668621778488159
47595,3.4521994590759277
47695,3.5208210945129395
47795,3.594721555709839
47895,3.6633431911468506
47995,3.6739003658294678
48095,3.684457540512085
48195,3.7161290645599365
48295,3.721407651901245
48395,3.737243413925171
48495,3.7319648265838623
48595,3.7161290645599365
48695,3.6897361278533936
48795,3.668621778488159
48895,3.631671667098999
48995,3.605278730392456
49095,3.6263930797576904
49195,3.642228841781616
49295,3.6527860164642334
49395,3.6527860164642334
49495,3.668621778488159
49595,3.6633431911468506
49695,3.668621778488159
49795,3.6633431911468506
49895,3.6527860164642334
49995,3.6527860164642334
50095,3.658064603805542
50195,3.658064603805542
50295,3.6527860164642334
50395,3.658064603805542
50495,3.631671667098999
50595,3.6369502544403076
50695,3.6369502544403076
50795,3.6263930797576904
50895,3.6369502544403076
50995,3.642228841781616
51095,3.6633431911468506
51195,3.631671667098999
51295,3.6263930797576904
51395,3.631671667098999
51495,3.642228841781616
51595,3.642228841781616
51695,3.647507429122925
51795,3.6263930797576904
51895,3.621114492416382
51995,3.621114492416382
52095,3.621114492416382
52195,3.6369502544403076
52295,3.642228841781616
52395,3.6263930797576904
52495,3.642228841781616
52595,3.642228841781616
52695,3.6263930797576904
52795,3.631671667098999
52895,3.6369502544403076
52995,3.6369502544403076
53095,3.621114492416382
53195,3.605278730392456
53295,3.621114492416382
53395,3.6105573177337646
53495,3.6369502544403076
53595,3.631671667098999
53695,3.6263930797576904
53795,3.6263930797576904
53895,3.6263930797576904
53995,3.6369502544403076
54095,3.621114492416382
54195,3.631671667098999
54295,3.631671667098999
54395,3.6263930797576904
54495,3.6158359050750732
54595,3.6158359050750732
54695,3.6158359050750732
54795,3.6105573177337646
54895,3.621114492416382
54995,3.6158359050750732
55095,3.621114492416382
55195,3.6000001430511475
55295,3.594721555709839
55395,3.6000001430511475
55495,3.6263930797576904
55595,3.594721555709839
55695,3.594721555709839
55795,3.5894429683685303
55895,3.5894429683685303
55995,3.568328619003296
56095,3.5630500316619873
56195,3.5894429683685303
56295,3.5894429683685303
56395,3.5736072063446045
56495,3.541935443878174
56595,3.541935443878174
56695,3.5313782691955566
56795,3.526099681854248
56895,3.578885793685913
56995,3.5841643810272217
57095,3.5894429683685303
57195,3.6263930797576904
57295,3.631671667098999
57395,3.6263930797576904
57495,3.5894429683685303
57595,3.605278730392456
57695,3.594721555709839
57795,3.605278730392456
57895,3.5894429683685303
57995,3.578885793685913
58095,3.594721555709839
58195,3.578885793685913
58295,3.6000001430511475
58395,3.5894429683685303
58495,3.594721555709839
58595,3.5577714443206787
58695,3.5577714443206787
58795,3.578885793685913
58895,3.5630500316619873
58995,3.5208210945129395
59095,3.515542507171631
59195,3.5577714443206787
59295,3.5630500316619873
59395,3.568328619003296
59495,3.568328619003296
59595,3.5736072063446045
59695,3.568328619003296
59795,3.6105573177337646
59895,3.6158359050750732
59995,3.5894429683685303
60095,3.5841643810272217
60195,3.568328619003296
60295,3.5736072063446045
60395,3.5577714443206787
60495,3.5472142696380615
60595,3.55249285697937
60695,3.55249285697937
60795,3.568328619003296
60895,3.5894429683685303
60995,3.5894429683685303
61095,3.5841643810272217
61195,3.5736072063446045
61295,3.578885793685913
61395,3.5736072063446045
61495,3.568328619003296
61595,3.5736072063446045
61695,3.5577714443206787
61795,3.5472142696380615
61895,3.5630500316619873
61995,3.5472142696380615
62095,3.5577714443206787
62195,3.5472142696380615
62295,3.5102639198303223
62395,3.515542507171631
62495,3.5208210945129395
62595,3.526099681854248
62695,3.5313782691955566
62795,3.55249285697937
62895,3.5577714443206787
62995,3.5630500316619873
63095,3.5841643810272217
63195,3.6000001430511475
63295,3.5894429683685303
63395,3.5841643810272217
63495,3.5894429683685303
63595,3.578885793685913
63695,3.55249285697937
63795,3.541935443878174
63895,3.541935443878174
63995,3.5313782691955566
64095,3.5577714443206787
64195,3.5472142696380615
64295,3.55249285697937
64395,3.578885793685913
64495,3.5577714443206787
64595,3.578885793685913
64695,3.568328619003296
64795,3.5630500316619873
64895,3.5577714443206787
64995,3.5313782691955566
65095,3.541935443878174
65195,3.5366568565368652
65295,3.578885793685913
65395,3.5736072063446045
65495,3.5630500316619873
65595,3.5577714443206787
65695,3.5472142696380615
65795,3.541935443878174
65895,3.55249285697937
65995,3.5736072063446045
66095,3.578885793685913
66195,3.5630500316619873
66295,3.5894429683685303
66395,3.5736072063446045
66495,3.5630500316619873
66595,3.5472142696380615
66695,3.5472142696380615
66795,3.5630500316619873
66895,3.5630500316619873
66995,3.568328619003296
67095,3.5472142696380615
67195,3.5577714443206787
67295,3.5472142696380615
67395,3.541935443878174
67495,3.5577714443206787
67595,3.5630500316619873
67695,3.5630500316619873
67795,3.568328619003296
67895,3.5366568565368652
67995,3.5313782691955566
68095,3.5472142696380615
68195,3.5472142696380615
68295,3.5366568565368652
68395,3.526099681854248
68495,3.515542507171631
68595,3.5472142696380615
68695,3.5313782691955566
68795,3.541935443878174
68895,3.55249285697937
68995,3.5577714443206787
69095,3.5472142696380615
69195,3.55249285697937
69295,3.55249285697937
69395,3.5366568565368652
69495,3.5313782691955566
69595,3.5366568565368652
69695,3.526099681854248
69795,3.5366568565368652
69895,3.5313782691955566
69995,3.55249285697937
70095,3.5577714443206787
70195,3.55249285697937
70295,3.5577714443206787
70395,3.568328619003296
70495,3.5630500316619873
70595,3.5577714443206787
70695,3.541935443878174
70795,3.541935443878174
70895,3.5313782691955566
70995,3.526099681854248
71095,3.5313782691955566
71195,3.5366568565368652
71295,3.541935443878174
71395,3.5472142696380615
71495,3.5630500316619873
71595,3.5736072063446045
71695,3.5577714443206787
71795,3.541935443878174
71895,3.55249285697937
71995,3.5472142696380615
72095,3.5313782691955566
72195,3.541935443878174
72295,3.55249285697937
72395,3.5366568565368652
72495,3.5366568565368652
72595,3.5366568565368652
72695,3.5366568565368652
72795,3.5472142696380615
72895,3.5472142696380615
72995,3.5472142696380615
73095,3.55249285697937
73195,3.5630500316619873
73295,3.5472142696380615
73395,3.5313782691955566
73495,3.541935443878174
73595,3.5313782691955566
73695,3.5366568565368652
73795,3.526099681854248
73895,3.5313782691955566
73995,3.541935443878174
74095,3.5366568565368652
74195,3.5313782691955566
74295,3.541935443878174
74395,3.5630500316619873
74495,3.5577714443206787
74595,3.5472142696380615
74695,3.55249285697937
74795,3.526099681854248
74895,3.5208210945129395
74995,3.5208210945129395
75095,3.5208210945129395
75195,3.515542507171631
75295,3.5208210945129395
75395,3.5313782691955566
75495,3.5366568565368652
75595,3.55249285697937
75695,3.5577714443206787
75795,3.5630500316619873
75895,3.5577714443206787
75995,3.541935443878174
76095,3.515542507171631
76195,3.5208210945129395
76295,3.5313782691955566
76395,3.5208210945129395
76495,3.5366568565368652
76595,3.5366568565368652
76695,3.5366568565368652
76795,3.541935443878174
76895,3.5366568565368652
76995,3.5313782691955566
77095,3.5313782691955566
77195,3.541935443878174
77295,3.5472142696380615
77395,3.541935443878174
77495,3.541935443878174
77595,3.5366568565368652
77695,3.5313782691955566
77795,3.526099681854248
77895,3.515542507171631
77995,3.515542507171631
78095,3.5102639198303223
78195,3.515542507171631
78295,3.5472142696380615
78395,3.541935443878174
78495,3.541935443878174
78595,3.541935443878174
78695,3.5313782691955566
78795,3.5313782691955566
78895,3.5208210945129395
78995,3.5208210945129395
79095,3.5208210945129395
79195,3.5313782691955566
79295,3.541935443878174
79395,3.526099681854248
79495,3.5208210945129395
79595,3.5208210945129395
79695,3.515542507171631
79795,3.5366568565368652
79895,3.5366568565368652
79995,3.541935443878174
80095,3.526099681854248
80195,3.526099681854248
80295,3.5313782691955566
80395,3.515542507171631
80495,3.5313782691955566
80595,3.5313782691955566
80695,3.515542507171631
80795,3.515542507171631
80895,3.5102639198303223
80995,3.515542507171631
81095,3.5049853324890137
81195,3.499706745147705
81295,3.515542507171631
81395,3.526099681854248
81495,3.5049853324890137
81595,3.5208210945129395
81695,3.515542507171631
81795,3.5313782691955566
81895,3.499706745147705
81995,3.5208210945129395
82095,3.5208210945129395
82195,3.526099681854248
82295,3.526099681854248
82395,3.515542507171631
82495,3.5313782691955566
82595,3.5102639198303223
82695,3.499706745147705
82795,3.5049853324890137
82895,3.515542507171631
82995,3.5208210945129395
83095,3.5208210945129395
83195,3.5313782691955566
83295,3.5313782691955566
83395,3.5313782691955566
83495,3.5208210945129395
83595,3.515542507171631
83695,3.4944281578063965
83795,3.515542507171631
83895,3.5208210945129395
83995,3.5208210945129395
84095,3.515542507171631
84195,3.515542507171631
84295,3.5313782691955566
84395,3.515542507171631
84495,3.526099681854248
84595,3.499706745147705
84695,3.499706745147705
84795,3.4944281578063965
84895,3.499706745147705
84995,3.515542507171631
85095,3.5208210945129395
85195,3.5313782691955566
85295,3.5208210945129395
85395,3.5208210945129395
85495,3.541935443878174
85595,3.5366568565368652
85695,3.515542507171631
85795,3.5049853324890137
85895,3.5049853324890137
85995,3.5049853324890137
86095,3.5049853324890137
86195,3.5049853324890137
86295,3.5102639198303223
86395,3.5313782691955566
86495,3.5049853324890137
86595,3.5102639198303223
86695,3.5049853324890137
86795,3.5049853324890137
86895,3.5102639198303223
86995,3.5049853324890137
87095,3.4944281578063965
87195,3.4944281578063965
87295,3.4838709831237793
87395,3.489149570465088
87495,3.462756633758545
87595,3.4680352210998535
87695,3.473313808441162
87795,3.4574780464172363
87895,3.4838709831237793
87995,3.5049853324890137
88095,3.5313782691955566
88195,3.5313782691955566
88295,3.5313782691955566
88395,3.5313782691955566
88495,3.5049853324890137
88595,3.515542507171631
88695,3.5049853324890137
88795,3.473313808441162
88895,3.4944281578063965
88995,3.4944281578063965
89095,3.4944281578063965
89195,3.5102639198303223
89295,3.5049853324890137
89395,3.515542507171631
89495,3.515542507171631
89595,3.5208210945129395
89695,3.5049853324890137
89795,3.515542507171631
89895,3.515542507171631
89995,3.5102639198303223
90095,3.5049853324890137
90195,3.4838709831237793
90295,3.473313808441162
90395,3.4785923957824707
90495,3.4838709831237793
90595,3.489149570465088
90695,3.4838709831237793
90795,3.5049853324890137
90895,3.499706745147705
90995,3.489149570465088
91095,3.4944281578063965
91195,3.5102639198303223
91295,3.5102639198303223
91395,3.4944281578063965
91495,3.526099681854248
91595,3.4944281578063965
91695,3.489149570465088
91795,3.4944281578063965
91895,3.499706745147705
91995,3.473313808441162
92095,3.499706745147705
92195,3.5049853324890137
92295,3.5049853324890137
92395,3.5049853324890137
92495,3.5208210945129395
92595,3.5366568565368652
92695,3.4944281578063965
92795,3.4680352210998535
92895,3.473313808441162
92995,3.4944281578063965
93095,3.5208210945129395
93195,3.515542507171631
93295,3.5102639198303223
93395,3.5049853324890137
93495,3.5102639198303223
93595,3.5049853324890137
93695,3.4944281578063965
93795,3.499706745147705
93895,3.4944281578063965
93995,3.4944281578063965
94095,3.4785923957824707
94195,3.4785923957824707
94295,3.5049853324890137
94395,3.4944281578063965
94495,3.4838709831237793
94595,3.489149570465088
94695,3.499706745147705
94795,3.5102639198303223
94895,3.4785923957824707
94995,3.4785923957824707
95095,3.4680352210998535
95195,3.4574780464172363
95295,3.446920871734619
95395,3.5049853324890137
95495,3.541935443878174
95595,3.5366568565368652
95695,3.541935443878174
95795,3.526099681854248
95895,3.5208210945129395
95995,3.515542507171631
96095,3.499706745147705
96195,3.499706745147705
96295,3.446920871734619
96395,3.4310851097106934
96495,3.446920871734619
96595,3.4838709831237793
96695,3.5102639198303223
96795,3.5313782691955566
96895,3.5313782691955566
96995,3.5366568565368652
97095,3.526099681854248
97195,3.4944281578063965
97295,3.473313808441162
97395,3.446920871734619
97495,3.4416422843933105
97595,3.4521994590759277
97695,3.4680352210998535
97795,3.473313808441162
97895,3.4838709831237793
97995,3.4944281578063965
98095,3.4944281578063965
98195,3.5049853324890137
98295,3.499706745147705
98395,3.5049853324890137
98495,3.473313808441162
98595,3.473313808441162
98695,3.4574780464172363
98795,3.473313808441162
98895,3.5102639198303223
98995,3.489149570465088
99095,3.462756633758545
99195,3.4521994590759277
99295,3.4680352210998535
99395,3.489149570465088
99495,3.4838709831237793
99595,3.515542507171631
99695,3.5102639198303223
99795,3.526099681854248
99895,3.515542507171631
99995,3.5049853324890137
100095,3.473313808441162
100195,3.4680352210998535
100295,3.4785923957824707
100395,3.4838709831237793
100495,3.473313808441162
100595,3.473313808441162
100695,3.4838709831237793
100795,3.499706745147705
100895,3.4944281578063965
100995,3.4838709831237793
101095,3.489149570465088
101195,3.4785923957824707
101295,3.473313808441162
101395,3.4838709831237793
101495,3.4838709831237793
101595,3.473313808441162
101695,3.473313808441162
101795,3.4785923957824707
101895,3.473313808441162
101995,3.489149570465088
102095,3.462756633758545
102195,3.462756633758545
102295,3.4838709831237793
102395,3.462756633758545
102495,3.489149570465088
102595,3.462756633758545
102695,3.4785923957824707
102795,3.489149570465088
102895,3.489149570465088
102995,3.4785923957824707
103095,3.4838709831237793
103195,3.473313808441162
103295,3.4680352210998535
103395,3.4521994590759277
103495,3.4416422843933105
103595,3.462756633758545
103695,3.4574780464172363
103795,3.4680352210998535
103895,3.4680352210998535
103995,3.4944281578063965
104095,3.4838709831237793
104195,3.4574780464172363
104295,3.4680352210998535
104395,3.4521994590759277
104495,3.4416422843933105
104595,3.4416422843933105
104695,3.462756633758545
104795,3.4258065223693848
104895,3.420527935028076
104995,3.446920871734619
105095,3.4838709831237793
105195,3.499706745147705
105295,3.5049853324890137
105395,3.4944281578063965
105495,3.489149570465088
105595,3.489149570465088
105695,3.4838709831237793
105795,3.4574780464172363
105895,3.4574780464172363
105995,3.4521994590759277
106095,3.4680352210998535
106195,3.473313808441162
106295,3.4680352210998535
106395,3.473313808441162
106495,3.4680352210998535
106595,3.4944281578063965
106695,3.489149570465088
106795,3.473313808441162
106895,3.4310851097106934
106995,3.436363697052002
107095,3.4521994590759277
107195,3.4838709831237793
107295,3.4838709831237793
107395,3.446920871734619
107495,3.462756633758545
107595,3.4521994590759277
107695,3.462756633758545
107795,3.4680352210998535
107895,3.4680352210998535
107995,3.4838709831237793
108095,3.4785923957824707
108195,3.4258065223693848
108295,3.3782992362976074
108395,3.3888564109802246
108495,3.383577823638916
108595,3.394134998321533
108695,3.399413585662842
108795,3.4046921730041504
108895,3.446920871734619
108995,3.5049853324890137
109095,3.5313782691955566
109195,3.55249285697937
109295,3.5208210945129395
109395,3.5472142696380615
109495,3.5313782691955566
109595,3.5313782691955566
109695,3.526099681854248
109795,3.4680352210998535
109895,3.4785923957824707
109995,3.409970760345459
110095,3.4046921730041504
110195,3.4521994590759277
110295,3.4416422843933105
110395,3.383577823638916
110495,3.4258065223693848
110595,3.4785923957824707
110695,3.526099681854248
110795,3.568328619003296
110895,3.5366568565368652
110995,3.4521994590759277
111095,3.436363697052002
111195,3.446920871734619
111295,3.4416422843933105
111395,3.4416422843933105
111495,3.4310851097106934
111595,3.462756633758545
111695,3.4680352210998535
111795,3.526099681854248
111895,3.499706745147705
111995,3.462756633758545
112095,3.5049853324890137
112195,3.4838709831237793
112295,3.4258065223693848
112395,3.4258065223693848
112495,3.3888564109802246
112595,3.4680352210998535
112695,3.4310851097106934
112795,3.420527935028076
112895,3.499706745147705
112995,3.4785923957824707
113095,3.5102639198303223
113195,3.499706745147705
113295,3.4680352210998535
113395,3.4838709831237793
113495,3.4838709831237793
113595,3.473313808441162
113695,3.4785923957824707
113795,3.399413585662842
113895,3.3624634742736816
113995,3.4574780464172363
114095,3.473313808441162
114195,3.4785923957824707
114295,3.4785923957824707
114395,3.489149570465088
114495,3.5313782691955566
114595,3.462756633758545
114695,3.499706745147705
114795,3.4521994590759277
114895,3.462756633758545
114995,3.473313808441162
115095,3.4416422843933105
115195,3.4574780464172363
115295,3.526099681854248
115395,3.420527935028076
115495,3.394134998321533
115595,3.409970760345459
115695,3.4152493476867676
115795,3.4152493476867676
115895,3.4944281578063965
115995,3.4680352210998535
116095,3.499706745147705
116195,3.399413585662842
116295,3.383577823638916
116395,3.346627712249756
116495,3.4944281578063965
116595,3.4785923957824707
116695,3.5102639198303223
116795,3.5366568565368652
116895,3.436363697052002
116995,3.357184886932373
117095,3.3624634742736816
117195,3.399413585662842
117295,3.4521994590759277
117395,3.4785923957824707
117495,3.473313808441162
117595,3.4680352210998535
117695,3.462756633758545
117795,3.489149570465088
117895,3.541935443878174
117995,3.489149570465088
118095,3.4838709831237793
118195,3.420527935028076
118295,3.4785923957824707
118395,3.4046921730041504
118495,3.4416422843933105
118595,3.4574780464172363
118695,3.4944281578063965
118795,3.399413585662842
118895,3.399413585662842
118995,3.4046921730041504
119095,3.462756633758545
119195,3.5102639198303223
119295,3.4258065223693848
119395,3.4310851097106934
119495,3.446920871734619
119595,3.4680352210998535
119695,3.436363697052002
119795,3.4574780464172363
119895,3.462756633758545
119995,3.5208210945129395
120095,3.4785923957824707
120195,3.4258065223693848
120295,3.4046921730041504
120395,3.4785923957824707
120495,3.4258065223693848
120595,3.394134998321533
120695,3.409970760345459
120795,3.4310851097106934
120895,3.4574780464172363
120995,3.446920871734619
121095,3.4152493476867676
121195,3.489149570465088
121295,3.515542507171631
121395,3.489149570465088
121495,3.420527935028076
121595,3.4152493476867676
121695,3.4574780464172363
121795,3.4680352210998535
121895,3.4258065223693848
121995,3.4046921730041504
122095,3.3624634742736816
122195,3.399413585662842
122295,3.4680352210998535
122395,3.4258065223693848
122495,3.436363697052002
122595,3.4785923957824707
122695,3.4574780464172363
122795,3.373020648956299
122895,3.3677420616149902
122995,3.4046921730041504
123095,3.4152493476867676
123195,3.462756633758545
123295,3.4416422843933105
123395,3.5630500316619873
123495,3.4680352210998535
123595,3.4416422843933105
123695,3.3677420616149902
123795,3.373020648956299
123895,3.346627712249756
123995,3.394134998321533
124095,3.4574780464172363
124195,3.436363697052002
124295,3.4152493476867676
124395,3.420527935028076
124495,3.446920871734619
124595,3.446920871734619
124695,3.436363697052002
124795,3.5049853324890137
124895,3.4838709831237793
124995,3.473313808441162
125095,3.489149570465088
125195,3.4521994590759277
125295,3.383577823638916
125395,3.373020648956299
125495,3.436363697052002
125595,3.420527935028076
125695,3.4521994590759277
125795,3.33079195022583
125895,3.3782992362976074
125995,3.394134998321533
126095,3.4785923957824707
126195,3.489149570465088
126295,3.5049853324890137
126395,3.489149570465088
126495,3.473313808441162
126595,3.4574780464172363
126695,3.3677420616149902
126795,3.383577823638916
126895,3.3782992362976074
126995,3.4152493476867676
127095,3.4310851097106934
127195,3.4521994590759277
127295,3.4416422843933105
127395,3.5049853324890137
127495,3.4785923957824707
127595,3.473313808441162
127695,3.4416422843933105
127795,3.409970760345459
127895,3.399413585662842
127995,3.3782992362976074
128095,3.394134998321533
128195,3.383577823638916
128295,3.4152493476867676
128395,3.446920871734619
128495,3.5049853324890137
128595,3.499706745147705
128695,3.4258065223693848
128795,3.436363697052002
128895,3.409970760345459
128995,3.436363697052002
129095,3.4416422843933105
129195,3.473313808441162
129295,3.489149570465088
129395,3.446920871734619
129495,3.383577823638916
129595,3.383577823638916
129695,3.3888564109802246
129795,3.4310851097106934
129895,3.489149570465088
129995,3.436363697052002
130095,3.409970760345459
130195,3.4785923957824707
130295,3.4416422843933105
130395,3.489149570465088
130495,3.4838709831237793
130595,3.4838709831237793
130695,3.4310851097106934
130795,3.436363697052002
130895,3.383577823638916
130995,3.3888564109802246
131095,3.399413585662842
131195,3.394134998321533
131295,3.4521994590759277
131395,3.4521994590759277
131495,3.446920871734619
131595,3.4416422843933105
131695,3.4258065223693848
131795,3.4680352210998535
131895,3.4521994590759277
131995,3.462756633758545
132095,3.394134998321533
132195,3.436363697052002
132295,3.4680352210998535
132395,3.473313808441162
132495,3.436363697052002
132595,3.394134998321533
132695,3.383577823638916
132795,3.399413585662842
132895,3.399413585662842
132995,3.4152493476867676
133095,3.4310851097106934
133195,3.4944281578063965
133295,3.5208210945129395
133395,3.489149570465088
133495,3.5102639198303223
133595,3.499706745147705
133695,3.446920871734619
133795,3.436363697052002
133895,3.4152493476867676
133995,3.3782992362976074
134095,3.373020648956299
134195,3.373020648956299
134295,3.3677420616149902
134395,3.3782992362976074
134495,3.409970760345459
134595,3.4310851097106934
134695,3.446920871734619
134795,3.4416422843933105
134895,3.446920871734619
134995,3.436363697052002
135095,3.436363697052002
135195,3.420527935028076
135295,3.409970760345459
135395,3.383577823638916
135495,3.3888564109802246
135595,3.399413585662842
135695,3.373020648956299
135795,3.383577823638916
135895,3.3677420616149902
135995,3.3888564109802246
136095,3.4046921730041504
136195,3.446920871734619
136295,3.4416422843933105
136395,3.436363697052002
136495,3.4521994590759277
136595,3.4310851097106934
136695,3.436363697052002
136795,3.4521994590759277
136895,3.4152493476867676
136995,3.394134998321533
137095,3.4046921730041504
137195,3.4258065223693848
137295,3.4258065223693848
137395,3.436363697052002
137495,3.4258065223693848
137595,3.399413585662842
137695,3.4046921730041504
137795,3.399413585662842
137895,3.399413585662842
137995,3.383577823638916
138095,3.399413585662842
138195,3.394134998321533
138295,3.3888564109802246
138395,3.394134998321533
138495,3.4046921730041504
138595,3.409970760345459
138695,3.4046921730041504
138795,3.394134998321533
138895,3.399413585662842
138995,3.4258065223693848
139095,3.4416422843933105
139195,3.4416422843933105
139295,3.4310851097106934
139395,3.436363697052002
139495,3.420527935028076
139595,3.4152493476867676
139695,3.4152493476867676
139795,3.409970760345459
139895,3.420527935028076
139995,3.4046921730041504
140095,3.4046921730041504
140195,3.420527935028076
140295,3.409970760345459
